student_id,course_count,courses
3d79ca6b-b97f-4bf3-960c-25605086939d,3,20 22 12
3db39b61-510d-4a8c-bae7-7dceed506cbe,3,16 1 14
3de154b4-9544-4f65-bdec-700834502543,3,22 19 2
3dea3d8f-c9d7-40c0-a302-bf9868eaf521,5,4 11 15 19 3
3df889d5-4ec0-47da-9eef-63b0c2be1701,5,4 21 11 5 2
3dfd0635-9e43-4527-a954-0788427a5b42,4,21 11 22 16
3dfe53d7-488e-4b97-9dae-c41c431c8be2,6,3 19 14 17 8 22
3e227548-7190-47aa-bae3-840f5ff0ea78,3,9 18 22
3e2e27c8-c268-4c38-ae01-40831e7c43b3,4,16 14 5 10
3e2f2b3e-a26b-4f18-8b7a-a6315fed375d,4,6 1 5 8
3e41e35f-4400-4784-a6bb-660266859ea3,5,20 8 15 12 19
3e4a8c1e-579e-4d8c-ad88-7ba5da95a82e,4,1 16 7 10
3e6ba6a7-7d27-4e6a-bf83-ab63f07768e6,4,21 10 1 6
3e8525df-1f0f-4a88-b2c7-0dc1dc88a39f,3,18 3 17
3e869f2a-4303-4425-8d18-5d1f31b836ab,3,8 15 21
3e9d9f35-c044-4b4c-b0c6-e22a7d0b7e80,3,7 11 4
3e9e5186-a692-4f8b-9b80-c65cb94e903e,3,13 16 3
3eaec50a-bfe9-4be3-a533-b05ab80bd423,3,18 16 5
3ee40ae9-1908-4ccc-9992-d5a755407b10,5,13 11 21 9 8
3ee6f2bf-95ae-4ef2-a14d-0e2274530ad0,5,14 15 6 9 7
3eec14c5-5e13-4578-97c2-71c20ec3d4c4,3,15 8 11
3efaf39d-15c9-4ca7-bf75-70e78aac5d2b,6,17 14 21 19 3 5
3f186991-2a25-4ce7-a3f7-da6227fb771d,4,11 18 1 22
3f42a3e9-39fd-4c46-a4a4-343aaf5038b6,5,9 18 12 15 1
3f4ca511-0225-4fc1-ad9a-275e32d900fc,5,6 1 7 15 12
3f6ecafa-1026-48f2-af59-8c9ca8f2e418,5,3 17 16 15 20
3f756e52-d3cc-432b-a52d-eadd73c57d54,5,5 15 17 3 13
3f77dbde-cd15-4ef6-93bd-4d86581c89b7,4,22 21 1 10
3f7b9abe-853b-4ef8-8ad1-bbd6f1eafea9,5,7 5 13 21 2
3f8cdd85-a614-4c44-979a-9833b31ec026,5,6 4 15 2 16
3f8fdbdc-d126-40b5-b084-385181b51923,6,21 7 19 12 5 22
3fa37c81-2681-4390-ba0b-34c99a9a76f9,6,10 19 2 18 3 20
3fc7fefd-0017-4616-bee2-de81bac0151f,4,21 11 14 20
3ff3c73f-861c-4471-a4a1-7fbda3f0d2f1,4,8 2 18 10
4002197d-d804-4e65-bc16-3301a37ec59b,6,6 17 19 9 4 8
4030622d-ab82-422f-8050-c463f0809d04,5,2 8 16 3 9
40386e76-72d4-49ac-ad05-bd2bd13892a7,5,12 1 9 17 20
40497da1-4aa0-44e8-a9ce-1ee212560539,4,19 8 17 22
4055cf53-7b28-48d3-90de-9da84d9d793d,4,10 9 3 17
4060c505-1a3b-4842-9fdd-879c93357af6,4,9 4 1 20
40662d9e-d971-4b74-b73f-a53096895f17,4,4 21 14 13
4070a14c-e5e4-4704-af8d-ef6c8bad8d75,3,6 7 17
40797088-5825-4db4-a034-818c47385b11,3,6 16 17
407e0fc5-14a5-468c-aea0-349fb38cc9f6,4,22 15 10 4
40955850-839c-499c-9841-08214ecd46d6,4,7 6 22 3
40baca4c-1965-406e-9aec-0361bf78106d,5,16 13 17 8 5
40e5475b-979f-479b-8104-7e5b106b8d26,6,11 9 5 7 22 4
41090260-bc06-43d5-b3d2-9ef7ea763973,4,7 3 13 10
4122b1a7-e5ea-4c09-b573-0d8e887055d9,6,20 16 21 6 8 14
4124e3fa-cb42-46e7-80dc-eaaaef21e095,4,20 19 22 6
414e6f7f-f8eb-4bbf-a22e-4d54f434c73a,4,12 10 16 18
4159011e-e316-404f-abcc-5288233424cd,3,22 8 20
418978c5-ab3a-444e-a5e8-255f60b219cd,5,8 12 15 11 4
41a8f307-a425-4af2-bf13-6bfef34a22a5,4,9 2 14 21
41cac363-f2c6-4c8c-b061-6a88f414cc2a,5,21 2 3 19 8
41cae0e2-9c31-495d-a4cf-408723909cec,6,1 3 13 17 15 8
41f2d5c9-07ef-4aca-ac92-cd118210f05a,4,20 12 19 14
42363512-8923-4a7b-8b24-ae122f36b3b0,4,17 18 10 7
4241cdc4-9ef1-4f6a-b928-1d83686a5add,6,13 2 12 15 19 17
424467db-2571-4b21-a3c5-aba5cb584494,5,10 13 14 20 22
4255060b-438b-4423-bf8b-6ba499cd8618,5,14 11 22 10 1
4266ceba-1577-496e-97ef-24a0fa8d0fe0,5,12 14 5 8 17
426e0649-002a-48f3-a802-761dc1a1e271,6,2 18 17 22 11 1
428c110c-8da7-4d5f-ad00-dab193b58697,6,6 21 16 4 5 14
429a26d7-0252-4df8-ba10-f2642952b7d5,5,11 18 12 14 21
429a68fa-6d57-45fd-a04e-086e337f6a23,5,20 11 16 19 9
42a84d0d-ad60-4a90-8725-32d549766d8e,6,5 14 2 8 22 4
42bc73ef-fc83-4344-bd40-95ea1134b9c9,4,22 16 15 20
42dbf17e-75e4-435e-93ba-21b79d777a83,3,9 18 22
42e31b82-cd8a-4caf-9430-5ee3e78fbf2d,6,7 16 4 11 22 17
430b4df7-ca80-4aec-976e-36cc326623f2,4,19 22 5 16
43439c28-6571-4442-9a9f-5acd8758e96e,6,20 1 19 16 8 17
4354f316-3e28-4784-a1c0-9615e62ba962,6,3 21 14 10 5 1
4358e8c0-f1c1-494a-8133-7e42cc506b72,3,19 8 16
4362f853-1e72-447a-9a6b-209789d8f352,3,5 9 4
4367948a-c09b-442b-8002-d631ec193314,5,16 5 15 20 1
4377087e-f643-41be-a56c-3b67eb083654,6,19 14 9 10 7 2
43a6098b-daf7-4148-83c7-a1c0dcb306ae,4,3 10 20 11
43c23d38-f2c4-4f11-9864-45f8126d62ac,3,18 2 16
43e71817-b115-4e5f-8e42-07eaf48880dd,6,10 1 19 20 12 3
43e86b5f-19a5-4460-b923-e7f5ace9d09e,5,9 14 17 8 10
43e9b818-fbdb-456f-962c-c8ba1676cd96,4,15 10 9 2
43f31415-8742-44a2-99f9-0e5357c01a73,6,9 8 7 12 1 5
43f4a33e-9903-40e5-82dd-3b58add2a058,4,11 9 6 12
43fa92a0-adda-4da4-b8d8-c054776302b1,6,12 13 15 19 17 5
4416106f-f525-41d9-a68a-b6232c755bb4,6,18 16 8 2 10 12
44469f19-3d29-4695-9f22-d429465cce3d,3,20 12 10
44701038-dc09-4952-87a5-5b5e49708774,3,15 2 12
4475ca44-3031-472f-87f5-65acd0d57ab6,6,20 8 17 11 16 15
44880de2-86f5-4d21-9c56-3c8d666c485b,3,5 4 21
449c753e-4aee-465b-931a-e16768156343,6,6 17 16 5 2 7
44a7a3a3-f3fd-4e8b-a318-088515d43251,6,11 21 15 6 19 10
44aa1112-51d5-4f10-a8f1-b9fe4ea4766a,4,17 20 21 11
44b8928e-3713-4f12-82c5-aa767c103177,3,14 11 10
44c9dddc-8e39-494b-823a-0ae4b3c2a7f5,4,10 20 4 3
45018a99-f95b-413c-afd7-6042f038fbec,6,3 22 5 20 4 17
451b7d25-1b49-45e5-8def-f0a389db1f1f,6,17 14 7 1 11 19
452417a6-efd0-4ff6-a2bc-d54f6d030024,3,5 9 1
452d2828-bc54-4208-8dc0-6df454350050,4,9 22 12 11
4583bcdd-512c-4add-bf55-9874ebb63423,6,16 20 6 12 5 17
45892301-f4c2-4a79-85eb-d3ecaca78a25,3,19 14 4
459277f1-a0cd-466c-9f55-cc02b2440109,3,19 22 5
45a36bd4-586e-4efb-8116-ed7b1046cad9,5,18 2 15 7 14
45a7f1d3-9640-4bae-9aa3-0ac7f87b2a3f,4,14 20 9 11
45cd1b00-04ee-4fee-9d51-5532b623a2a1,4,2 13 20 14
45eed8e5-e180-4202-a51b-4a7ef9713009,5,12 20 14 6 17
4635b67d-0b45-4a1a-a572-25a65de2c1e8,6,18 2 10 21 22 12
46406edf-ad7c-4de6-97b2-6dd875d5ea2e,5,17 18 16 15 3
467e3a30-5641-41f8-969c-943269f381fd,6,7 3 16 21 6 17
46921cda-9b24-422a-8d18-fd5b41ba995a,6,15 18 21 17 14 4
46c4de8f-f3cc-4ed9-8501-506d3e81f89b,6,4 9 17 11 19 6
470470ec-41ce-4ce7-810c-c06ee823931e,6,6 17 9 13 8 5
471253f5-6bee-42fb-bc15-de819fcf1be7,3,16 10 1
4729e515-9838-4c3a-bccb-897f5e6b103e,4,9 21 3 14
4735a751-d5b3-4af9-ad01-13fd46d24203,4,12 6 4 22
475a8ec5-2081-4539-8627-71bf76cce12d,4,4 2 12 7
47817384-b274-47b6-9559-25f1ab5fb279,3,10 12 3
47829c24-e340-480f-bf24-cacedb649dd3,6,10 8 6 11 3 20
478e34e4-5ce9-4d1e-8f23-2030ff27de50,4,22 13 9 2
4799503c-aaf7-4649-ab35-9b9b7cc2fb9f,3,5 1 19
47cb1f05-e034-4e33-9cbe-88792a6f4dc0,6,11 1 16 22 6 20
47d4ec99-966a-429b-b7a7-95ba99bc4ce7,4,9 17 22 2
47e20244-7420-4e04-baaa-d57384954084,6,10 1 14 12 21 2
482c1fcf-8912-491a-8fd9-7a754ea08a2c,4,8 12 21 3
4848d333-3ec5-47f1-9363-b59bccd91085,6,8 7 9 21 6 10
485d151d-d96e-4df3-a49d-a2a0f0e7b41d,5,2 13 9 7 4
48655e12-3ddd-4d4b-9932-56825a3f176b,5,11 4 3 22 10
48b3cc9a-cb53-4905-886e-e761bea06670,4,20 6 15 2
48cb66cf-f709-4ff0-b367-c57a77c128e0,3,3 10 4
48cc3f49-6a40-461f-8171-4471f5808a60,4,17 16 6 13
48d465dc-8621-4faf-9c45-2ab81f3ef01c,6,15 21 20 4 6 3
490544ce-fd81-42a9-a3b8-66181aa38c65,4,18 20 3 15
4928fd54-232e-4455-b607-b7d21887b695,5,16 20 2 13 10
492cf157-6c4d-4534-9150-fd4b2d1ebf9e,6,10 7 13 16 4 8
4955cd15-3396-44d6-abbb-d9cb9e644cd6,6,13 2 4 10 22 16
4990ae98-ae2b-4f47-b98f-e22df815fa8f,5,7 13 19 2 22
499bb141-615f-4654-aa89-159bedef0d1b,4,10 9 2 19
499d60dc-709b-4e4d-8075-52654963c06c,6,18 14 21 2 7 6
499fa8fd-c188-4393-84ea-981da4c7eb00,5,17 10 3 9 7
49b3a51b-2746-4c40-a603-db37709db468,6,12 11 16 14 20 19
49eaf3f8-7a59-4efd-813e-001071ad9ebe,5,14 15 12 16 11
49fe48b6-f668-4385-a496-945a610f57e1,3,17 4 19
4a07ff85-15ea-4a1b-b677-aa0010a52b1b,4,21 8 2 4
4a3022dd-e0b7-4d90-91db-a85e5e921627,3,8 16 21
4a5a42e7-1ecf-42d1-b988-f3f24da88a31,3,21 6 17
4a70a787-6471-4a52-84f5-db93d4c5d732,3,5 11 15
4a744a3d-7af1-4350-bcfe-0bb89b4b7369,6,5 7 13 2 8 20
4a7c43fc-2c71-4a5d-9b5f-e3c2f7e47d6d,3,21 5 9
4a9ddb12-0c7b-49dc-9dcb-10d0df10a265,6,14 13 4 12 19 10
4aaadaec-42a3-4f02-ac14-c41e9eb09f48,5,16 21 18 7 14
4ab12d93-2052-4733-a3c9-68e612716fcc,3,9 17 6
4ab7974f-4f5b-4044-bf7e-d94ee520331a,6,9 7 1 5 15 3
4b010f89-804d-4b9a-9c0b-3409927c137b,6,9 19 13 21 1 6
4b0aa131-2e65-4436-9084-70e9c4f56cdc,3,10 16 9
4b0fb3a2-5eb1-4d61-85f5-a5777e757008,4,16 13 4 8
4b2c6efd-bc91-42bf-a122-eb34153446d9,5,22 4 13 12 19
4b60cbd0-f4fe-4882-aaf1-02d48329fd93,4,3 14 4 21
4b67fecc-00aa-4f02-b2fa-332ac73c0c09,3,21 1 12
4b71a091-d1c4-499d-b658-19e5e16c3d18,6,2 8 17 18 13 22
4b76ddf5-2ab5-4d13-a7cd-0fcc18b52fcb,6,14 15 2 4 20 13
4b95bbf1-0d6f-4536-bac7-640aaf2aefd9,5,19 21 4 5 15
4b9d9d1f-f471-431e-8ede-2f0b020c0fad,6,6 12 15 1 3 13
4ba65850-478f-4101-bbab-f1dbce27e363,3,18 12 8
4bb70e32-b49d-44d7-adfc-940a61ab349b,3,2 20 15
4bd6b851-0ecf-44f5-a155-86298ab7d0a2,3,13 1 19
4be16ca0-3f00-4ce4-8b9e-b083633a05da,4,19 16 15 9
4be24065-5839-4109-a231-855aecaaa4e8,4,12 14 3 22
4be50eff-96c3-4537-b089-787eff25f1da,4,5 20 18 7
4bf363bd-a408-4d31-9f4b-c5a005021f40,6,14 5 19 3 21 7
4bf774f8-63bd-4b48-adb2-78567343725d,6,5 6 7 21 16 4
4bfa2a67-7ca8-474f-b2d2-27c7f2b01ff9,5,6 10 22 9 5
4c128c69-e8c3-47fe-8f29-af093f6e47c2,6,2 12 13 17 11 14
4c420dd1-d142-4e7c-b8a2-208287900191,6,10 20 6 13 3 15
4c4be4af-95cc-4878-98bc-8d7aea8f4444,4,1 5 9 10
4c4d5b3f-d121-45ed-bda3-9ef92a31869a,6,13 11 22 7 20 2
4c627acc-2baf-4a9d-a6a6-e93adff2d24d,6,15 14 6 11 8 10
4c69a7ca-df61-4a72-a72d-a50a182c7e68,3,20 19 14
4c6a4c03-42eb-4075-a294-3a181a0233b7,5,11 15 22 1 5
4c6a7db2-82a7-4169-9728-1518bbd489be,3,21 16 19
4c7433e3-3a6d-4a5a-a23d-90d9317cd01b,6,18 10 11 19 1 2
4c8f91b3-3a95-46d8-b7b1-c1619d307f1e,3,5 10 15
4c902c15-2c5f-4b75-aa64-5f4535d06fb2,4,20 15 11 5
4d02f89d-4a1f-4ac2-9aaf-a13309e1e5c1,3,4 3 21
4d066a43-b43b-4d80-a4d9-c7a61f28193f,3,20 17 13
4d4756f6-d530-4326-9d96-8f62c6acb081,3,1 6 16
4d4a94ec-09db-4639-a7b5-1aee4e086399,3,11 2 19
4d8b3a76-8146-42f6-9386-d028b435751d,5,12 14 16 20 15
4d99add4-59cf-4433-9004-3bcb0013333a,4,17 3 9 5
4dabd75e-be68-42bb-8501-b5f7185ed425,4,6 2 16 5
4dbb1755-92de-416e-a93a-b0a20ff9bb15,6,17 3 19 6 8 14
4dc4238c-f719-4065-b953-77bce46df51a,5,19 10 21 14 9
4dc45149-6c45-4bff-acf2-d606e3e92bcd,4,10 15 6 22
4dde83ba-a899-46ea-aff4-fcee7e2388f2,3,16 15 12
4de998fd-eb24-49ad-b6f1-317ae981bbd2,4,10 2 17 22
4deb2206-b648-4e5e-98f8-af926cd05f69,4,13 1 14 12
4df068b0-7a3e-4ec4-ad7a-178240c9db14,5,19 14 15 17 5
4df37f60-7480-46f1-b143-786f7b8d63ba,5,4 3 21 13 11
4e10e07c-6dec-48ca-9b00-a61b7dc7e395,3,1 7 16
4e2326c0-16b9-4cdb-bc04-f2ca395487c1,3,17 2 13
4e3051e6-18a7-4c61-8bd3-3a67a9c5431e,3,10 15 17
4e71fdde-fd07-4719-b991-f3e4a816c8e0,6,2 5 17 19 11 4
4e80ed71-708a-4400-a349-219b1f1f202c,5,17 4 13 5 20
4ea410da-091e-4657-b454-c0e9bdc84a44,5,8 10 14 17 4
4ea9609b-72b5-4d52-a2d2-74895ac2f842,6,13 15 14 4 11 1
4eb469f5-7698-4285-9049-d943917b5504,4,3 14 17 16
4ecb8b72-5a91-41f9-9720-6c97ff88df7b,3,2 12 14
4edc5a0f-3b5b-4d9f-9d48-1b1b0805d05e,4,19 4 13 2
4ede1af6-84a2-4e79-b153-cadc04991f30,4,10 1 11 4
4ee3d3cb-bb6d-481e-b947-4018331eaab2,6,10 21 12 4 18 8
4ee9a72f-29c5-4972-a9f9-49ab532d36d0,5,6 3 17 21 4
4efadc67-5a82-4787-a637-cfd2014863b2,5,19 16 7 14 9
4efe0682-f00b-489e-9c36-94d9cd05ddf8,5,8 13 3 12 1
4f1d433b-3643-445a-90ed-b63aa0a802cf,4,7 1 20 9
4f2966f9-8677-45b6-accf-7fcc0569856b,3,16 20 6
4f3a71e1-97fd-437c-9ada-edf268c1d058,5,16 15 22 10 8
4f5645b2-d759-4aed-9f99-a376957ee893,3,4 7 17
4f64e4f9-ce47-4120-b627-6ba9290ea6f9,4,4 9 21 19
4f77bb53-3e7a-4b30-9394-34093a53bdd7,4,5 10 14 1
4fa216ce-406f-4fc5-9d58-aeb5350691f1,4,16 7 11 10
4fa5dad9-da0e-4054-a9c7-001223d031d3,6,7 16 4 17 6 22
4fa64667-1661-41ad-9248-a1ef78c6b661,6,3 1 2 14 17 16
4fd8db01-69c9-4fdd-bdcd-da6e2c001277,6,19 22 17 9 6 13
4fe363f8-cd84-47ba-97b9-efb68b2a04b9,5,22 2 8 16 3
5010c142-f721-4b4f-961d-355ee2e9956b,3,13 21 7
50237159-be62-44e0-885b-b4aab40ad234,3,7 10 6
50833054-7bd7-4bd6-a525-40180333227b,3,17 11 15
50860753-44d5-40e0-80ed-6894d45282ea,6,2 19 8 5 1 9
5095a895-8753-466e-a740-17b86b289833,6,11 13 20 19 18 17
50a1dacf-25bb-473c-9ee6-2356d61a9088,3,5 17 16
50b1677d-ba26-4337-a255-de77f2905f73,6,16 11 21 4 6 12
50e6d484-816a-4a6e-87c6-64710a123c96,4,3 14 12 6
50efdbd5-83dd-4c06-a9d2-625dcf40c81c,6,1 10 4 14 21 9
50f8eb68-c4e2-4fad-a80c-dcaaa6254292,6,16 14 13 3 18 8
511297d9-14c0-45c2-a42b-ebc963be7f42,4,18 8 1 2
511871c1-513c-45c9-98a6-6530eea0a7ed,6,16 6 21 3 14 10
511ef468-3911-406e-bb0b-5813a2b4e4df,6,19 6 7 14 9 12
511f786b-be1b-4f35-b23c-e82802696f1e,5,7 10 17 6 1
513d9055-ff0b-46f8-956c-507ac7b719ed,6,6 10 11 16 5 8
514076f3-dc0d-4eab-9f7f-a1ea91b842bc,4,12 2 16 8
5155a27f-c557-4636-a49c-0cd000a56dcf,6,3 2 20 9 4 21
515c1100-5822-4963-846e-87f5234bbf0b,4,14 5 11 13
5168b9d4-3052-4c82-868e-7229280b75dd,4,8 14 10 6
518bdad9-4b3e-4d6a-b034-204df8adbbbc,5,21 22 8 5 17
51a12184-bfa8-466c-be14-6cf6f9a8d56c,4,6 2 14 17
51a6f7ff-9513-4ebe-9ab3-057a5939a828,3,5 1 12
51d58209-4160-40de-bab6-2305e7aa679e,4,7 10 3 12
51e321d3-7e78-496b-af09-03dfd5ff282e,4,22 5 13 19
51ecb49b-d3c2-4392-931c-f6a0dcf0acde,4,22 11 8 9
51ff380e-457a-4451-8ad1-a4cf73069156,5,8 19 17 14 5
521424c6-bdd8-449f-ae1a-bc3ac9732bd4,5,9 3 1 5 21
5229abc8-aa28-41a7-9633-6f1b118bfd0d,5,5 20 18 19 10
523293a9-ff04-47e0-8107-9d2c1b76faa3,5,21 11 1 22 17
52343772-5bd2-472b-b8fa-753df9719392,3,7 19 9
5238813b-d421-45b9-b49f-1187741970c1,4,15 14 12 3
52678c88-c506-4ade-afef-66755bbd8bde,5,4 21 15 14 19
52835f3b-ac90-4444-9836-adb821c2d968,5,12 3 22 14 17
528a062d-06f8-41f9-af86-ac7c739429eb,4,5 22 8 1
52baf9b8-f237-4bc1-a88a-825967828577,3,16 4 12
52def7b3-e1af-4ba0-92f3-351bdcd125f2,5,2 15 9 12 4
530c716f-fab7-413f-b996-aba193205cf0,3,14 2 4
531479a7-a757-4837-b116-eab8f0db1c82,3,21 16 12
531a9dc6-4edf-4908-86f4-8b8d536b822b,6,8 6 10 9 4 22
531d048c-647b-49c7-ab12-0d837a2cbf64,4,7 11 8 21
5322965d-9b9c-45b0-a8b3-b9f5407584d1,3,2 10 20
53299bda-b74a-44a5-ad44-0fd569973813,3,10 8 4
532ff373-19da-482a-808b-11e7915a5fcf,4,2 21 9 5
53338dba-014f-4903-9ff6-93faaa4c4bd1,3,11 8 15
53392829-f816-4dff-a07b-09554c266be7,3,7 16 3
5342828c-550b-45da-a992-f3cb840a64b8,3,9 5 21
5357470b-1838-4476-81ed-27e0e245b1ef,5,5 14 20 10 11
536a3c47-155e-48bd-882c-e27b5c1eb297,6,21 16 15 1 3 10
5371740f-ce67-4f8b-8751-796746144730,4,6 7 8 2
53732da1-af89-485b-98dc-00910372652b,6,18 6 14 12 13 1
53796285-1df3-4aa3-a372-68631e657f70,6,16 7 13 2 6 20
53c42737-bb38-4594-a4f1-3388e95a6aaf,5,14 9 3 16 1
53d70300-0716-40db-85dd-b5b8dc98144f,3,14 22 8
53eef1b8-726e-4810-bcd2-2127776e6f3e,4,20 6 22 2
53f2f0ab-8fbb-4c19-bcb0-9a19fe510f13,4,8 18 9 20
53f8df97-b8df-4ef9-a727-f426f79f299b,6,3 16 15 10 9 2
541e7d09-adae-4a26-9ebf-91a76727f0da,3,18 9 21
5422f465-e14d-42bd-8fb6-f3c902d4c57b,3,3 11 16
542edb22-46e2-4335-ab38-c4be9079c4af,4,4 15 21 5
546e6812-a782-4c88-860d-f6c2d03dd6c0,5,14 13 15 11 6
547d1179-e9ba-4709-9011-8646438eba82,5,20 18 22 6 10
547d8955-b6d9-4bfc-a3f1-5ddd8c844654,5,7 19 13 3 4
54831ed8-6b40-4000-b68e-80c1bc8d948b,5,9 8 20 15 12
5494017f-94a4-472c-85f4-226bc2aa7782,4,5 22 11 2
54957db9-b680-4ad2-9bd8-0f81601666d0,6,1 16 5 22 2 13
54bafcdd-4931-4980-92a7-ac6f3bdafe03,3,11 12 15
54c1288d-413d-4cd9-bc3b-2dee804a2b64,4,8 16 19 1
54d3c042-e536-4bca-ae93-c3f2d8b9008f,6,19 12 22 10 20 1
54d678a9-bef0-4b88-9b44-60e29849c6cb,4,4 17 12 3
54ddf706-332c-4ee7-ac20-edef5230b83f,3,3 12 1
55021858-dd28-4d0f-a0df-b395235f00ee,6,5 9 3 20 19 17
556ded2b-fa31-451f-8cd0-8c1d338ea505,4,5 3 10 4
556dfcb1-aff0-44b8-a3a4-0805f32d6fa8,6,1 19 10 2 15 21
5571a084-7069-43bb-8b63-aeb93edc9880,4,14 9 10 16
55b58a5e-facd-4d6b-bfa5-110c67cfb097,5,15 18 14 12 21
55ec6780-55db-4685-8bfc-b9ad0659ba32,4,10 19 15 21
56146314-76cf-48ba-a669-9f8579064b3c,4,19 12 2 10
5643b5d9-dd9c-4a42-97e4-bc4eb8745207,4,9 17 20 14
564c807f-2be6-4df2-8d06-63f2b0af65c8,4,16 4 11 19
564f1346-3554-4417-856b-9af5fb45b183,5,4 12 18 16 19
564fad5a-c244-4970-a187-73ae946a4809,4,18 20 17 14
56736086-133f-42f6-aec5-5c4595a9443d,4,9 3 10 17
568722a8-b67c-4fa6-97b5-f747a2db3578,5,20 8 21 3 15
5694d4d9-92c5-4fb1-8760-32da2d342ec3,5,18 17 3 12 21
569596a6-ac1b-4a11-8219-0076f1d9953d,5,12 20 11 16 22
56ab3db9-7b4f-4e0e-86f3-28836841d086,3,6 16 12
56bca2f5-d938-433f-ac63-deca9e2449fd,5,3 17 13 20 6
56d36568-6e26-4c0b-9fbe-4e8dc3337724,6,13 1 16 6 18 8
56f56897-2131-43b2-9b27-23fd18304a17,6,9 19 20 14 3 21
56fb9afb-2186-4dfd-a7ce-59c7f770ac7a,6,6 14 16 13 12 19
56ff034a-4140-404c-bc55-3e3aabb2f013,3,10 21 8
57078ef9-e52d-4ab7-8fbf-f1553b579a97,3,18 19 12
5712f746-f2d3-4665-85e1-ae02ee66dbcc,4,18 13 16 12
572686bf-5441-480a-a6f5-72eb08637894,4,12 10 13 14
574111a9-9c6b-4b66-8a92-cce44b4a36b3,4,22 16 3 14
57548b21-cfac-4a9e-b3aa-0268bf4e454a,3,12 18 4
575c4d3c-d304-4538-8066-b27f69ff202d,5,18 7 4 12 5
578bc633-ae57-49bc-bae5-42dd7907c9f1,6,3 8 16 4 11 1
57c51657-5f77-4224-993f-a0917e038ae5,5,11 4 13 17 1
57c69cde-2003-4506-8c11-5936a359f11c,4,14 12 3 9
57dfcf84-c0cf-4d6b-9748-f9a29224ce46,6,10 4 21 15 14 16
583a5d68-9a57-4970-8336-4b490050ee98,3,17 21 6
583a6d7b-e5c6-422f-b47e-170668c88fd3,5,11 15 12 16 10
584161d3-548f-4fa5-a41d-9bdee586155c,4,5 11 8 18
585a5326-3578-4dfd-9b3c-e34742772e70,5,15 3 22 8 9
586925a4-4efc-4b0a-b4ec-f3200e070623,5,21 3 15 12 18
5879de47-fc66-4a01-9b29-3e9475fff27f,3,22 5 18
589187ff-79fe-4425-ad6b-915d8672dd60,6,15 22 2 20 6 10
589bab9d-157d-48eb-bf13-a9aeecc07608,3,19 21 6
58aa6b16-449c-4bcd-aeca-4280aa8a72a1,5,3 8 22 10 7
58cb420b-5b38-4082-8f7f-9c4694c17d20,3,8 18 20
58dfb475-47e4-4afc-8397-4f12e8af70f5,6,17 21 15 14 4 18
58e9ddb2-09e9-4f89-8cf8-b907b49604f7,3,4 7 17
58f9df59-be43-4e21-a416-840bfd0f1156,6,13 6 12 4 11 8
590b11a6-3028-450b-ac64-2f141ae7e16d,6,21 3 11 18 13 20
594f2eab-ed1d-49f5-a277-c2d21dffefc7,3,11 6 22
597e3bbf-d006-4de9-bb98-d558cd3fc5fc,6,7 22 19 16 17 12
598d6efa-044c-417e-a218-a2c59b214ed9,3,6 19 18
59af41bb-df94-413b-8a88-f66b68caabf3,6,13 6 15 1 5 7
59c4d76d-364a-46cb-b95d-71024f78b563,3,16 22 1
59c6ded6-90f3-4f09-90f8-e6b7f0edcede,4,12 21 10 8
5a0ea986-fe17-4481-8d05-fd9b96d856a9,3,14 17 13
5a40f657-6167-4af4-a8b8-70d8afbb6088,4,13 5 21 12
5a47f6c3-64a6-423c-ae75-e475fcd8d301,5,18 1 22 4 9
5a4bed11-05cb-4176-baa9-547923c5b294,4,22 15 16 21
5a4d1bb5-76f9-4a87-a2da-a4177daa4fe6,4,13 17 8 4
5a552ace-7a62-43ec-b238-d85208808cc7,3,1 5 4
5a557dcb-1780-45c0-9ca7-db0c09d09572,3,4 5 12
5a570849-3249-4bf0-8f9f-404ae9497833,5,13 1 6 15 8
5a702cdb-451f-40fe-af35-811fb4a1a26d,3,3 5 18
5a911d96-cb48-440c-a0a6-7dcba8e8038c,5,15 14 9 19 2
5a925b71-76de-4c51-a17c-dfa073e3e49b,3,5 2 14
5aafccb9-6317-4704-8148-b6a4a3802d3a,6,15 20 17 7 13 19
5ab7a94f-8416-4c3a-b0fa-391ba2869fe4,6,22 16 11 10 17 4
5acbdeff-8ba8-4031-9f53-59573da415f6,6,22 1 18 16 2 13
5adc5ec4-c5a3-475b-80da-8320fb759d27,6,13 1 7 20 9 3
5ae25748-b13c-4b89-aef5-6f61524bb4a8,6,6 11 21 15 16 1
5ae79766-839a-432f-abfe-34cf02f798e5,6,8 15 6 7 12 2
5b0fead4-bf88-4198-bb82-1f5d957ea7f5,3,15 13 7
5b327c3d-967a-42ab-a84c-5e3e5c665af5,6,14 11 15 1 6 20
5b472a51-06a8-4b5a-92db-c38508bce025,6,9 2 1 11 5 22
5b54c6dc-effe-42a9-815a-ea2572af8029,5,15 22 19 1 16
5b5a5115-42ae-4eb4-8963-c12d25a4a556,4,21 20 4 2
5b6a9516-fd38-4685-8be5-fe66bcdc0244,3,18 12 4
5b7cc4ae-ba9d-4b3f-bb1d-170fb2b2ce0a,5,3 8 11 6 17
5bb3cb4d-adc5-4892-9136-70a1eb31185b,6,3 14 20 1 21 22
5bb53fc8-b46a-444d-bb88-3f18fe325c36,6,20 1 17 5 15 6
5bbea978-6d9f-4241-be1d-9567000a63b7,4,12 8 7 3
